Quel chroniqueur TV se plaint sans cesse de la malbouffe;Jean-Pierre Coffe
(Cary) Acteur américain d'origine anglaise (1904 ­ 1986). Séduisant interprète de comédies et de films policiers (Soupçons, 1941, la Mort aux trousses, 1959).;Grant
Personnage du théâtre français de marionnettes, inventé par le Lyonnais Laurent Mourguet (1769 ­ 1804). C'est un homme du peuple, vêtu d'une veste courte et coiffé d'une toque. Soutenu par son ami Gnafron, il affronte perpétuellement le juge et le gendarme, qu'il rosse à coups de bâton.;Guignol
Instrument de musique à cordes pincées, à manche et à corps aplati des deux côtés. D'origine orientale, cet instrument fut introduit par les Maures en Espagne.;Guitare
(Nina) Chanteuse de punk allemande (née en 1955). En 1976, elle quitte l'Allemagne de l'Est, dont elle est originaire, pour l'Allemagne de l'Ouest. Sa voix de soprano lyrique, ses textes provocants par leur anticonformisme et leur obscénité, ses tenues vestimentaires et ses arrangements musicaux dél;Hagen
(Jean-Edern) Romancier et polémiste devenu provocateur professionnel (1936-1997). Il fut aussi journaliste et animateur d'émissions culturelles. En 1960, il fonde, avec Philippe Sollers et Jean-René Huguenin, la revue Tel Quel. Il publie son premier roman les Aventures d'une jeune fille en 1963, pui;Hallier
Instrument à  cordes pincées, de forme triangulaire. Celle du type classique possède 47 cordes et 7 pédales, qui permettent de jouer dans tous les tons.;Harpe
Instrument de musique à vent, en bois et à anche double. Il s'est développé au XVIIe siècle à partir du chalumeau.;Hautbois
Artiste américain décédé en 1926, magicien et spécialiste du «déchaînement». Il mena campagne contre la supercherie employée par des médiums.;Houdini
Danse culte des indigènes d'Hawaii.;Hula
(Isabelle) Une des actrices françaises les plus recherchées actuellement (née en 1955). Sa filmographie, exemplaire, compte de nombreux grands films: César et Rosalie (1972), Eaux profondes (1981), la Vengeance d'une femme (1989), Madame Bovary (1991), la Cérémonie (1995).;Huppert
(Francis) Acteur français (né en 1947). Après un parcours théâtral classique, du Conservatoire à la Comédie-Française, il choisit de privilégier sa carrière cinématographique. Principaux films: J'ai épousé une ombre (1982), la Femme publique (1983), l'Amour braque (Zulawski, 1985).;Huster
(Eugène) Dramaturge français d'origine roumaine (1912-1994). Il vécut à Paris à partir de 1938. Il est l'auteur d'un théâtre absurde qui puise ses éléments tragiques et comiques à la même source.;Ionesco
Jean-Michel Compositeur de pièces instrumentales inspirées par la musique pop né en 1948 (Équinoxe, Oxygène).;Jarre
Genre musical propre (à l'origine) aux noirs des Etats-Unis. Né autour de 1900, produit de l'interaction entre diverses formes musicales occidentales (quadrille, polka, marche) et les traditions noires (chant de travail, spirituals, blues, ragtime).;Jazz
Forme de chant des habitants des Alpes: vocaliser sans paroles en passant de la voix de poitrine à la voix de tête.;Jodler
Terme générique désignant un clavier, par exemple le clavier d'un synthétiseur.;Keyboard
(The) Film de et avec Charlie Chaplin (1921), dans lequel Charlot recueille et élève un enfant abandonné;Kid
(Alexandre) Guitariste français d'origine égyptienne né en 1929. Soliste de notoriété internationale.;Lagoya
En musique, désigne un élargissement du tempo, c'est-à-dire un jeu plus ample et plus lent.;Largando
En musique: léger, désinvolte.;Leggiero
Musicien britannique, l'un des quatre membres des Beatles. Il fût assassiné à New York en 1980 par un fan déséquilibré.;John Lennon
En musique: lent.;Lento
(Jerry) Acteur et cinéaste américain né en 1926. Il a créé un personnage burlesque de complexé maladroit mais chanceux qu'il a mis lui-même en scène dans des films bourrés de gags: le Tombeur de ces dames (1961), Dr. Jerry and Mr. Love (1963), T'es fou Jerry (1982).;Lewis
Signe de notation musicale indiquant qu'il faut prolonger le son pendant la durée des notes de même son réunies par ce signe, ou que la phrase musicale doit être exécutée en une seule émission vocale ou instrumentale.;Liaison
Compositeur et pianiste hongrois (1811-1886).;Liszt
Texte d'un opéra ou d'une opérette.;Livret
(Sophia) Actrice de cinéma italienne née en 1934. Sa beauté sculpturale autant que son talent lui ont valu une carrière internationale: l'Or de Naples (1954), la Fille du fleuve (1955), la Comtesse de Hong Kong (1966), Une journée particulière (1977).;Loren
Instrument de musique à cordes pincées, à caisse bombée, dont le haut du manche forme un angle droit.;Luth
Carillon composé de petites plaques métalliques qui sont frappées à l'aide d'un petit marteau.;Lyra
Symbole de la musique et de la poésie.;Lyre
Désigne un chef d'orchestre de grand talent.;Maestro
Groupe créé en 1969 par le musicien-compositeur Christian Vander, passionné par la musique de John Coltrane. A mi-chemin entre le jazz et le rock 'n' roll.;Magma
Instrument à percussion d'origine africaine, que l'on trouve en Amérique centrale, qui ressemble à un xylophone.;Marimba
Pièce qui vient frapper, sous l'action de la touche, la corde d'un piano.;Marteau
Danse nationale polonaise de mesure 3/4 ou 3/8.;Masurka
Acteur qui s'exprime uniquement par gestes et attitudes, sans recours à la parole.;Mime
Registre d'orgue avec mélange de tonique et de sons harmoniques qui donne un résultat sonore très tranchant.;Mixture
En musique, mouvement au tempo modéré.;Moderato
Auteur dramatique et comédien français. On lui doit notamment l'Avare, le Bourgeois gentilhomme, les Fourberies de Scapin, le Malade imaginaire.;Moliere
En musique, synonyme de beaucoup, très.;Molto
Chanteur et comédien. Interprète, notamment de chansons écrites par J. Prévert et J. Kosma. Il a tourné dans le Salaire de la peur, le Milliardaire, etc.;Montand
(Roger) Acteur de cinéma britannique (né en 1928). Il doit sa célébrité à son interprétation de James Bond au cinéma. A la télévision, il est le héros des deux série cultes Amicalement Vôtre et le Saint.;Moore
En musique, diminuer progressivement en intensité.;Morendo
Partie inférieure du tronc (chez les vertébrés en général), composée de la cavité abdominale et du péritoine.;Abdomen
Action d'enlever totalement ou partiellement un organe, une tumeur.;Ablation
Se dit d'un produit qui provoque l'avortement.;Abortif
Suspension brutale et brève de la conscience, avec arrêt de l'activité en cours, mais sans chute ni convulsions, dans certaines formes d'épilepsie.;Absence
Absence complète de sécrétion de bile.;Acholie
Qui n'est pas pigmenté, en parlant d'une lésion.;Achrome
Dermatose due à l'inflammation des follicules pileux liée à une rétention sébacée très fréquente à la puberté. Elle se manifeste surtout au visage et au thorax.;Acne
Apophyse de l'omoplate, en forme de spatule.;Acromion
Tumeur bénigne développée aux dépens d'une glande.;Adenome
Excès de graisse dans l'organisme.;Adipose
En médecine, incapacité à reconnaître la signification des informations sensorielles, qu'il s'agisse de mots, d'images, de formes palpées, etc. Une lésion localisée du cortex cérébral est à l'origine de la déficience. On parle également de cécité psychique.;Agnosie
Cavitée située sous l'épaule à la jonction du bras avec le thorax.;Aisselle
Homme dont la pigmentation est totalement ou partiellement absente.;Albinos
Infection par des parasites, les amibes, pouvant provoquer des ulcérations du colon et une diarrhée. Parfois d'autres organes sont atteints.;Amibiase
Membrane enveloppant l'embryon. L'ensemble des vertébrés a développé plusieurs membranes afin de protéger l'embryon.;Amnios
Diminution du nombre de globules rouges dans le sang se traduisant par une baisse de la quantité d'hémoglobine contenue dans l'unité de volume de sang.;Anemie
Inflammation de la muqueuse du pharynx. Elle est d'origine virale, bactérienne et allergique.;Angine
Lésion cutanée d'origine infectieuse, résultant de la fusion de plusieurs furoncles adjacents.;Anthrax
Artère principale de l'organisme par laquelle le sang chargé d'oxygène, expulsé du ventricule gauche, gagne les artères viscérales et celles des membres, par des collatérales et des branches de division.;Aorte
En médecine et en caractérologie, terme qui désigne un état d'insensibilité affective, d'indifférence et d'inertie dans les comportements. La dépression et la mélancolie sont des états apathiques.;Apathie
Constituant de l'os et des dents, d'où son importance en paléontologie.;Apatite
Défaut d'adaptation du mot à l'idée, qu'il s'agisse d'une idée à transmettre ou d'une idée à recevoir. Il s'agit d'un phénomène lié à une lésion cérébrale.;Aphasie
Ulcération superficielle douloureuse qui s'accompagne d'une sensation de brûlure. Elle est localisée habituellement dans la muqueuse buccale, pharyngée ou  génitale.;Aphte
Vaisseau sanguin conduisant le sang du coeur vers les différents organes et tissus. 2. Fig. Grande voie de circulation. Les artères d'une ville.;Artere
Inflammation d'une articulation qui peut apparaître du fait d'un grand nombre d'affections (infections, rhumatismes, troubles du métabolisme, etc.).;Arthrite
Epanchement d'un liquide dans le péritoine, qui survient dans de nombreuses affections, dont la cirrhose.;Ascite
Désigne l'ensemble des précautions prises, notamment l'utilisation d'instruments et de produits stérilisés, afin d'éviter une infection.;Asepsie
Nom commercial de l'acide acétylsalicylique. En 1852, c'est le français Charles Gerhardt qui fit la première synthèse de l'acide acétylsalicylique en traitant du chlorure d'acétyle qu'il a extrait de l'écorce de bouleau et du salicylate de sodium.;Aspirine
Maladie caractérisée par des accès de difficulté respiratoire, souvent nocturnes, liés au spasme et à l'inflammation des bronches. Entre ces accès, l'appareil respiratoire est pratiquement normal.;Asthme
Forme d'hérédité dans laquelle l'individu hérite de caractères ancestraux qui ne se manifestaient pas chez ses parents immédiats. Réapparition d'un caractère primitif après un nombre indéterminé de générations.;Atavisme
Trouble de la coordination des mouvements volontaires avec conservation de la force musculaire, par suite d'une maladie du cerveau, du cervelet, de la moelle épinière ou des nerfs périphériques.;Ataxie
En médecine, caractérise la diminution de la tonicité normale d'un tissu ou d'un organe.;Atonie
Diminution des dimensions d'un organe ou d'un tissu (fonte musculaire). Survient lorsque l'organe n'a plus de fonction, mais également dans les états de carence alimentaire, de troubles du métabolisme, ainsi qu'avec l'âge.;Atrophie
Alcaloïde présent chez les solanacées. C'est à la fois un poison violent et un remède. Il est utilisé en médecine comme dilatateur de la pupille et antispasmodique.;Atropine
Appareillage de soutien et de contention destiné à immobiliser un membre fracturé, blessé ou qui est le siège d'une réaction inflammatoire.;Attelle
Bactérie en forme de batonnet.;Bacille
Structure osseuse en forme de ceinture, qui constitue la base du tronc, et où s'attachent les membres inférieurs, chez les mammifères supérieurs et chez l'homme.;Bassin
Muscle du bras qui gonfle quand on fléchit l'avant-bras.;Biceps
(maladie de) Anémie caractérisée par la présence de mégaloblastes, due à une carence en vitamine B12 par défaut de sécrétion d'un facteur gastrique.;Biermer
Sécrétion du foie déversée dans le duodénum soit directement, soit après stockage dans la vésicule biliaire. Essentielle pour la digestion des graisses, elle est produite à raison de 800 à 1000 ml par jour.;Bile
